Date,Opponent,Resultado,Tm,Opp,W,L,Streak,Team,Is_Playoffs,Team_Pace,Team_eFG%,Team_TOV%,Team_ORB%,Team_FT/FGA,Team_ORtg,Opponent_Pace,Opponent_eFG%,Opponent_TOV%,Opponent_ORB%,Opponent_FT/FGA,Opponent_ORtg,Starters_Team,Bench_Team,Starters_Opp,Bench_Opp,GmSc_Starters_Team,GmSc_Starters_Opp,GmSc_Bench_Team,GmSc_Bench_Opp,Previous_Tm,Previous_Opp,Previous_Streak
20231220,LAC,L,111,120,16,10,-1,DAL,False,97.17,0.55,11.37,22.73,0.16,114.03,99.67,0.55,12.67,23.07,0.23,113.97,"['Luka Dončić', 'Dante Exum', 'Derrick Jones Jr.', 'Grant Williams', 'Dwight Powell']","['Tim Hardaway Jr.', 'Jaden Hardy', 'Markieff Morris', 'Olivier-Maxence Prosper', 'A.J. Lawson', 'Seth Curry', 'Richaun Holmes']","['Amir Coffey', 'James Harden', 'Kawhi Leonard', 'Terance Mann', 'Ivica Zubac']","['Norman Powell', 'Russell Westbrook', 'Daniel Theis', 'Brandon Boston Jr.', 'Kobe Brown', 'Bones Hyland', 'P.J. Tucker']",11.7,15.77,2.84,4.91,114.0,112.3,
20231220,IND,L,113,144,7,18,1,CHO,False,95.8,0.56,15.33,17.13,0.15,110.73,102.9,0.64,11.93,30.0,0.26,135.67,"['Miles Bridges', 'Terry Rozier', 'Brandon Miller', 'Gordon Hayward', 'Nick Richards']","['P.J. Washington', 'Bryce McGowens', 'Ish Smith', 'Nathan Mensah', 'Nick Smith Jr.', 'James Bouknight', 'JT Thor', 'Leaky Black']","['Bruce Brown', 'Tyrese Haliburton', 'Buddy Hield', 'Myles Turner', 'Obi Toppin']","['Bennedict Mathurin', 'Aaron Nesmith', 'T.J. McConnell', 'Isaiah Jackson', 'Jordan Nwora', 'Jalen Smith', 'James Johnson', 'Andrew Nembhard']",10.99,8.7,4.38,9.17,117.0,116.3,
20231220,LAL,W,124,108,11,17,-2,CHI,False,93.47,0.55,10.5,27.67,0.27,123.27,100.23,0.45,11.73,24.13,0.13,99.87,"['DeMar DeRozan', 'Patrick Williams', 'Coby White', 'Nikola Vučević', 'Alex Caruso']","['Ayo Dosunmu', 'Dalen Terry', 'Jevon Carter', 'Andre Drummond', 'Julian Phillips', 'Terry Taylor', 'Torrey Craig']","['Anthony Davis', 'LeBron James', 'Taurean Prince', 'Cam Reddish', ""D'Angelo Russell""]","['Austin Reaves', 'Rui Hachimura', 'Gabe Vincent', 'Jarred Vanderbilt', 'Jaxson Hayes', 'Max Christie', 'Maxwell Lewis', 'Christian Wood']",15.29,15.3,3.58,5.82,114.3,113.0,
20231220,BRK,W,121,102,15,11,7,NYK,False,99.4,0.59,11.03,26.6,0.25,126.1,97.23,0.58,9.47,29.13,0.19,129.4,"['Julius Randle', 'Jalen Brunson', 'Isaiah Hartenstein', 'RJ Barrett', 'Donte DiVincenzo']","['Josh Hart', 'Immanuel Quickley', 'Quentin Grimes', 'Taj Gibson', 'DaQuan Jeffries', 'Miles McBride', 'Ryan Arcidiacono', 'Evan Fournier']","['Mikal Bridges', 'Cam Thomas', 'Spencer Dinwiddie', 'Cameron Johnson', 'Nic Claxton']","[""Royce O'Neale"", 'Dorian Finney-Smith', ""Day'Ron Sharpe"", 'Trendon Watford', 'Jalen Wilson', 'Harry Giles', 'Dennis Smith Jr.']",16.3,12.04,2.74,5.28,127.0,115.3,
20231220,MIA,L,106,115,16,9,-4,ORL,False,96.63,0.5,13.07,27.0,0.19,107.67,98.97,0.58,11.43,24.07,0.24,122.93,"['Paolo Banchero', 'Franz Wagner', 'Wendell Carter Jr.', 'Anthony Black', 'Jalen Suggs']","['Cole Anthony', 'Gary Harris', 'Moritz Wagner', 'Caleb Houstan', 'Goga Bitadze', 'Jonathan Isaac', 'Chuma Okeke', 'Jett Howard']","['Tyler Herro', 'Jaime Jaquez Jr.', 'Bam Adebayo', 'Caleb Martin', 'Kyle Lowry']","['Josh Richardson', 'Haywood Highsmith', 'Duncan Robinson', 'Thomas Bryant', 'Orlando Robinson', 'Jamal Cain', 'Nikola Jović']",9.23,12.27,4.81,3.88,113.0,114.7,
20231220,BOS,L,119,144,16,9,-2,SAC,False,101.3,0.59,11.67,19.03,0.18,120.67,95.4,0.56,11.63,23.53,0.12,118.6,"['Harrison Barnes', ""De'Aaron Fox"", 'Domantas Sabonis', 'Keegan Murray', 'Kevin Huerter']","['Trey Lyles', 'Malik Monk', 'Keon Ellis', 'Sasha Vezenkov', 'JaVale McGee', 'Kessler Edwards', 'Chris Duarte', 'Davion Mitchell', 'Juan Toscano-Anderson']","['Sam Hauser', 'Jrue Holiday', 'Derrick White', 'Jaylen Brown', 'Kristaps Porziņģis']","['Payton Pritchard', 'Neemias Queta', 'Oshae Brissett', 'Svi Mykhailiuk', 'Lamar Stevens', 'Dalano Banton']",17.27,12.87,3.62,4.22,103.3,126.7,
20231220,MIN,W,127,113,18,8,-2,PHI,False,98.57,0.56,10.1,22.5,0.22,122.67,,,,,,,"['Tyrese Maxey', 'Tobias Harris', 'Joel Embiid', 'Kelly Oubre Jr.', ""De'Anthony Melton""]","['Marcus Morris', 'Patrick Beverley', 'Danuel House Jr.', 'Paul Reed', 'KJ Martin', 'Furkan Korkmaz', 'Mo Bamba', 'Jaden Springer']","['Jaden McDaniels', 'Karl-Anthony Towns', 'Anthony Edwards', 'Mike Conley', 'Rudy Gobert']","['Naz Reid', 'Nickeil Alexander-Walker', 'Shake Milton', 'Kyle Anderson', 'Troy Brown Jr.', 'Wendell Moore Jr.', 'Luka Garza', 'Jordan McLaughlin']",14.77,14.09,4.27,4.85,108.3,106.0,
20231220,DEN,L,104,113,11,15,1,TOR,False,98.27,0.61,14.53,22.47,0.2,119.57,94.77,0.56,9.3,25.0,0.25,122.87,"['OG Anunoby', 'Pascal Siakam', 'Scottie Barnes', 'Dennis Schröder', 'Jakob Poeltl']","['Gary Trent Jr.', 'Precious Achiuwa', 'Malachi Flynn', 'Chris Boucher', 'Gradey Dick', 'Jalen McDaniels', 'Otto Porter Jr.', 'Garrett Temple', 'Thaddeus Young']","['Nikola Jokić', 'Michael Porter Jr.', 'Jamal Murray', 'Kentavious Caldwell-Pope', 'Aaron Gordon']","['Peyton Watson', 'Christian Braun', 'Reggie Jackson', 'Julian Strawther', 'Zeke Nnaji', 'Collin Gillespie', 'Justin Holiday', 'DeAndre Jordan']",14.87,13.47,3.33,5.91,121.7,114.3,
20231220,CLE,L,116,124,10,17,1,UTA,False,99.33,0.52,14.43,25.8,0.21,109.17,97.43,0.52,13.97,25.3,0.18,108.93,"['Simone Fontecchio', 'Lauri Markkanen', 'Collin Sexton', 'Walker Kessler', 'Talen Horton-Tucker']","['John Collins', 'Kelly Olynyk', 'Ochai Agbaji', 'Kris Dunn', 'Taylor Hendricks', 'Luka Šamanić', 'Omer Yurtseven']","['Max Strus', 'Dean Wade', 'Jarrett Allen', 'Craig Porter Jr.', 'Isaac Okoro']","['Sam Merrill', 'Caris LeVert', 'Georges Niang', 'Tristan Thompson', 'Emoni Bates', 'Damian Jones', 'Isaiah Mobley']",15.21,10.15,6.3,4.08,102.0,115.7,
20231220,HOU,W,134,127,11,15,-1,ATL,False,99.03,0.58,11.6,24.9,0.23,124.8,99.37,0.51,13.2,25.3,0.23,110.13,"['Trae Young', 'Dejounte Murray', 'Saddiq Bey', ""De'Andre Hunter"", 'Clint Capela']","['Onyeka Okongwu', 'Bogdan Bogdanović', 'Garrison Mathews', 'Wesley Matthews', 'Bruno Fernando', 'Trent Forrest', 'Patty Mills']","['Fred VanVleet', 'Jabari Smith Jr.', 'Jalen Green', 'Dillon Brooks', 'Alperen Sengun']","['Aaron Holiday', ""Jae'Sean Tate"", 'Jeff Green', 'Amen Thompson', 'Reggie Bullock', 'Jock Landale', 'Boban Marjanović', 'Jeenathan Williams']",17.05,13.92,6.72,4.02,123.0,116.3,
20231219,GSW,L,126,132,20,5,8,BOS,False,97.97,0.56,13.6,29.07,0.2,118.6,95.37,0.55,9.53,22.67,0.21,121.83,"['Jaylen Brown', 'Jayson Tatum', 'Derrick White', 'Al Horford', 'Jrue Holiday']","['Neemias Queta', 'Sam Hauser', 'Payton Pritchard', 'Oshae Brissett', 'Svi Mykhailiuk', 'Dalano Banton', 'Lamar Stevens']","['Klay Thompson', 'Stephen Curry', 'Jonathan Kuminga', 'Brandin Podziemski', 'Kevon Looney']","['Chris Paul', 'Trayce Jackson-Davis', 'Andrew Wiggins', 'Moses Moody', 'Dario Šarić', 'Cory Joseph', 'Draymond Green', 'Gary Payton II']",13.86,12.27,3.97,6.42,106.0,114.7,
20231219,MIL,L,119,132,4,21,-2,SAS,False,102.93,0.51,12.37,19.07,0.16,107.0,104.03,0.53,10.17,16.33,0.22,113.43,"['Keldon Johnson', 'Devin Vassell', 'Jeremy Sochan', 'Zach Collins', 'Malaki Branham']","['Tre Jones', 'Cedi Osman', 'Sandro Mamukelashvili', 'Doug McDermott', 'Dominick Barlow', 'Julian Champagnie', ""Devonte' Graham""]","['Damian Lillard', 'Giannis Antetokounmpo', 'Brook Lopez', 'Khris Middleton', 'Malik Beasley']","['Bobby Portis', 'Pat Connaughton', 'Andre Jackson Jr.', 'Cameron Payne', 'MarJon Beauchamp', 'Robin Lopez', 'A.J. Green', 'Thanasis Antetokounmpo']",10.83,17.46,3.97,4.53,102.3,105.3,
20231219,MEM,L,113,115,16,11,1,NOP,False,103.2,0.6,11.7,26.0,0.25,128.83,96.07,0.58,14.6,29.8,0.28,123.1,"['CJ McCollum', 'Brandon Ingram', 'Jonas Valančiūnas', 'Herbert Jones', 'Zion Williamson']","['Trey Murphy III', 'Naji Marshall', 'Dyson Daniels', 'Cody Zeller', 'Jose Alvarado', 'Jordan Hawkins', 'Jeremiah Robinson-Earl']","['Desmond Bane', 'Ja Morant', 'Vince Williams Jr.', 'Jaren Jackson Jr.', 'Bismack Biyombo']","['John Konchar', 'Xavier Tillman Sr.', 'Ziaire Williams', 'Santi Aldama', 'David Roddy', 'Jacob Gilyard', 'Derrick Rose']",16.47,11.33,6.81,5.08,116.7,117.0,
20231219,POR,L,104,109,14,12,4,PHO,False,99.67,0.52,12.8,26.1,0.29,114.97,98.5,0.59,11.27,28.1,0.16,125.57,"['Kevin Durant', 'Devin Booker', 'Grayson Allen', 'Jusuf Nurkić', 'Nassir Little']","['Eric Gordon', 'Jordan Goodwin', 'Drew Eubanks', 'Chimezie Metu', 'Keita Bates-Diop', 'Bol Bol', 'Saben Lee', 'Yuta Watanabe']","['Deandre Ayton', 'Anfernee Simons', 'Jerami Grant', 'Toumani Camara', 'Shaedon Sharpe']","['Malcolm Brogdon', 'Scoot Henderson', 'Matisse Thybulle', 'Jabari Walker', 'Duop Reath', 'Moses Brown', 'Skylar Mays', 'Kris Murray', 'Ish Wainright']",15.69,10.66,2.95,5.54,109.3,99.0,
