Tm,Opp,Resultado,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
110,95,W,2.5282618947696456,-1.9885169096277584,-1.3165209865703205,0.3985657632870413,1.6752169986495875,0.863843729661107,-0.6526884137858234,-0.2761730190281468,-0.5875273142108715,1.148588766843824
127,102,W,1.7653521353519719,1.7365131095091844,-0.040374637500792426,-0.08026723691496959,-0.45783737833583976,1.8150553488677923,-0.2606071557475371,0.6597035160652138,0.538620131056346,0.531661249573163
95,116,L,0.9123247464144462,0.49484597238907735,-0.21320972354975953,0.8737634781381861,0.24236252754663246,0.662521004142725,-0.5665260440792389,-1.537561689888758,-0.18304312073309645,-0.008745106769712881
122,97,W,1.312997876180397,0.4479683652906622,0.9075756506076282,1.4967288554100053,-0.2135906417107219,1.2625713496721143,1.5811289459924684,-2.70610894860283,0.2580121541155881,-0.9703271500339488
101,107,L,0.645726527182885,0.27797783256283476,-0.8222853733062301,1.024919553478529,-1.4911659279037466,0.9923669987603309,0.692506820514436,0.33290612761012517,0.39973636264740176,1.6493095442977384
121,110,W,-0.07559125860258445,0.8805463422934837,-2.755019567080404,1.0674964337756074,-0.8912578386120289,-0.05983007335378919,-0.28983099553038616,-1.6630245834722228,-1.8732277831647097,-1.1289258838681098
106,125,L,-0.8343254014570163,2.4223773616419138,-0.8414843556068226,0.20694578387083876,-0.006681530510041931,1.596775981224167,0.21071589189926201,-0.7545334065118011,1.3718186266940293,-0.4114214383394634
100,97,W,0.6875826167867095,1.3110211942420664,-1.6242145088686413,1.4076789085002988,-1.247857757840475,-0.5091373821046106,1.733268208378681,0.3013510697885357,-0.43147667125797307,0.11737754852329131
111,103,W,0.5368234995306315,0.07578163160995262,-1.9848066228076626,0.5686623368517844,0.27910903157346495,1.5237843530757724,-0.4007714715390151,0.7311484663968911,-0.9584826064339287,1.0642667743812024
102,114,L,0.8787914407685917,2.2526474087270616,0.06837924436686366,0.5101837421375073,0.06695824531701423,1.134643577965312,-0.4401981752788405,0.9490526460184602,0.6961644547582314,0.06735952346031113
103,133,L,0.4068552264869003,1.8790255318270128,-1.5004754705002117,0.5885077916865598,0.5861130666875484,1.3908129591223215,1.5918400061831406,0.4311898171279422,-0.9477648689579313,-1.4567480414201832
126,109,W,0.6025102249808562,0.4414492715317929,-1.8720261026477958,0.9207385989078616,-0.37970048719364263,0.9010029970682669,0.24950186687546058,1.1099946548421695,-0.34319715935184836,1.0497450314768835
140,130,W,3.603553421791524,-1.2716884839527596,0.9898912338984123,1.8990347374225753,0.0015713506330145622,0.18599267656863566,-0.5166866133116631,-0.025284813842373254,0.918682832609487,-0.2824766593054509
117,104,W,0.9461476697915944,0.7986676366822815,-0.134822487990268,1.7343600958981886,-3.0463043363209743,0.5988648976250757,0.24979412294419998,1.4239351051366702,0.23047684003754612,0.9759131813088066
110,91,W,1.4571420035952434,-0.5370900938855171,-0.014156331481848899,0.9777542058077938,0.2933202567458798,1.3634824832914703,-1.0543521796954016,-1.8302392613132425,-0.40226718839225284,-0.20616350174369902
118,104,W,0.328135752563559,0.05609956020108709,-1.301991488715236,0.30311453687729945,1.320736777512383,1.3282309778254724,-0.33361873503021733,-0.7065448108706555,-0.9673865914440749,0.7628407545717752
125,116,W,3.2511267148556002,-1.8106140957650907,0.48635201838334635,1.820460134890356,0.565634696544463,1.2008291251719552,0.43429661293330796,0.1692631390870132,0.9946022348903261,-0.3732542335089733
120,132,L,2.2826516527425347,-0.6606437685569334,-0.5946710058481809,1.1089693268788574,1.3031440329201882,0.8062715572987438,0.5379011585919696,-0.8414403021836727,-1.0398698305152767,-1.1615614167155766
126,121,W,1.5345654969631282,0.018468253233197042,1.7920413089407625,1.114750546582174,-0.36014992296542625,0.9418567899797875,-0.7042386376265327,-1.4704753797145111,0.7157857823344772,1.0746994917941073
97,125,L,1.6329936521244106,-0.7512777351568674,-3.008461765490778,1.8430853090036607,-0.8583125158677875,-1.215264997838648,1.3097923188744134,0.6454091029708746,0.2060014321913844,0.6108409239720645
118,102,W,-0.5300838431414266,3.3197131199302743,-0.2109801480592152,0.3100685152288928,0.23135595433593512,1.383304686529864,-0.385848037003378,0.7863895406923959,-0.7397314060021475,-0.7225470258466776
121,106,W,-0.3676169670059924,1.4372703912630496,-1.1972697444921951,0.7276043013148237,-1.6362815716454666,1.0942135987441513,0.9537887252535675,0.26920174874144304,-0.30529963831521706,1.591420924072003
101,122,L,1.6465540766454299,0.12231768762677266,-1.4315706935793777,1.2714895376526212,-0.6970716079196603,-0.7984141606535238,1.2310742452843453,-0.6443397412332198,-1.8345259204945283,0.1033943773324232
110,109,W,0.5850315960720109,3.2888230759173114,1.6177121020231278,-0.04805493103741972,1.295039642883482,0.27265518111722,0.0965153294555115,-1.64796074057135,0.7668910619312683,-0.131614327156029
96,133,L,0.6525327666869819,1.9721547997365758,0.7026006115953096,0.243865910608338,0.2547038807580886,1.9408080077823051,0.09145970094653443,0.5129714930094958,1.7518989139204229,-0.42457398394889256
111,117,L,1.0080682474550002,1.1381508547201467,1.0578484246551965,1.0949332325093015,-1.8495799517849225,0.00846923442859838,1.508366126614835,-0.9902235155750213,0.7923557019891523,1.6660076766105303
127,115,W,1.4853989101413139,0.5139855814945117,0.5533131114621492,1.1541116831909262,-0.0070051998071198685,0.8731585571461729,1.3403770773278318,-2.1469545672046846,0.47081255492696833,-0.5728928089032199
98,126,L,0.7201051602426992,2.0115520078747373,0.2805899151687595,0.14246109828798267,1.1501560062918739,-0.13647739494582875,-2.0989742478996187,-1.5429852336751804,-1.2051981584049773,0.19132203531754371
94,90,W,-0.4096427135757211,1.5879196711183283,-2.018246404891584,0.8267987660650115,0.13994164042009538,0.14141262128159823,0.23670514488602815,-0.5619881489263635,-0.3973971441769967,-0.5107675828957435
97,115,L,1.2185550150739894,1.2400674938199918,-0.9588908927332305,0.9669173176492181,1.2266718853836895,1.022599720171908,0.7170863848077538,0.06859134724186818,0.20006918017061917,-1.1537461920351182
110,108,W,1.4556386817050584,-0.20363699296423374,-0.321653368850684,0.9890973218523025,-0.1088449179658712,0.7500335869988008,-0.7210614208210415,-0.7233734197073919,-0.2818384325635734,0.22928201908606657
123,132,L,-0.8424925218837571,0.8550305274470463,-3.081046129860629,1.4928949881352762,-1.1415354645653923,-1.4094198480170783,0.8050267344939463,0.004706331703079287,-0.14311774360557436,0.6544967282127612
113,106,W,0.1093531273081578,-0.3540376517461511,-0.5350325599904355,0.31741327125644736,0.42820246130768913,1.842289230446237,-0.7359150630244745,-2.1263039343307533,1.1108907780372153,1.696340755386754
99,113,L,0.6578922152334734,-1.5788752216225157,-1.2364885038415967,1.326526792031111,-1.6429359294887846,2.1559935036596034,0.21527476104824766,-0.19351536639306063,1.058701247319539,1.792171692077054
106,114,L,2.205980374153036,0.869186049066292,-0.09543892131239504,0.9978059292466899,0.22768501595011129,-0.5059088524518984,1.3728935751316909,0.9057974931748307,-0.11918953118240025,1.0574791538969501
103,106,L,1.7385155330901094,0.5037156877795483,-1.8797228141781444,0.11670662358246682,-0.3763513339468691,-0.16538003832890344,0.909929438628867,0.7413536975627103,-0.08955667414666396,1.389777204513735
119,115,W,-0.21462503831817398,1.2157783589800462,-1.1552501946611324,0.8414338636053524,-0.906303175055809,-0.7944788907914979,1.3978288634844391,-0.5786823973955407,0.7773146529220906,0.2497324798015396
120,131,L,1.8614095995278512,0.3607264194503876,1.0572260488797682,0.6482562192477402,-0.5302587944744781,1.3565766371672654,0.12628743481821633,-0.6327830373604828,-0.5324808898638835,0.7152839243101402
110,108,W,0.19759706098383284,1.027883374875032,-2.0826240665080804,0.6070343399119352,0.19089413025917762,-0.16857988606656224,-0.05897616289974323,0.03054715271436507,0.9989151647801136,0.0450734520420934
98,129,L,2.150919798851677,1.983037694940458,1.5482288028441513,0.21269213911227192,0.7435537571024535,1.2030978857403472,1.2112543324562124,0.2895997725585611,0.27756723316010284,-0.5705258536938266
124,104,W,1.3105779519352045,-0.7238723216533132,0.7283894628055282,1.3718160224303109,-1.8873377703709007,1.3010096723532216,-0.9356583044278419,-2.2928810203189425,-0.6609137698475418,1.089537827813023
117,112,W,2.0967990811213344,0.4372260295643953,0.4866040603328394,1.4341434411098717,-0.5149970945571092,-0.9911862747762991,1.6822240782269593,0.7874399978448728,-0.38727343425803457,0.9075266403842569
88,93,L,1.9687047714905548,-1.4727266914871349,0.1946521306480795,1.5497293090863686,-0.9267020775409317,-0.6062206447859871,-2.331705993226388,-0.7988905518701844,2.6185328901075016,0.7267413173108004
127,124,W,3.7609607469240274,-0.9391805099471212,0.8433238751586764,1.6200821198762199,1.4169726243454972,2.3354274440962657,0.06301230616461655,2.170979392681826,-0.07004634729940497,-1.1302150608073913
93,108,L,0.540313713043812,-0.03284019291960253,-2.3508276324597164,0.1902032179165011,0.37187100694417285,2.537151341700744,-0.33722289259818244,-0.3673877096409749,1.877056955181268,-0.6624121922533897
85,90,L,-0.44147280771128855,1.8696034622603865,2.2740344826043866,1.5413905688602032,1.5946317670205348,1.6148381626472514,-0.6476873754127821,1.2594890376057537,-0.22599912992084556,-1.019114559091221
98,122,L,0.5738927903313481,1.3779026549256557,-0.8747625538799297,0.3753138801771683,1.7961839833190194,0.07674585729221567,0.4558837758940698,-1.4943787506009667,0.004217998083444516,-1.0480212578260915
113,109,W,1.2033907097446201,-0.300098150850702,-0.5941704030871258,0.9292775228060457,-1.2736392810666648,-0.24116912428142673,1.052363065717472,-2.220309786580938,-0.12057924365277177,0.6721912594261729
129,108,W,1.1403442809640614,-0.6727322704271288,-1.0730583409454286,1.7072256935130106,-0.1926853422714712,-0.9639501191070208,-1.3055887690088415,-0.17017065618434524,-0.9037212828220139,0.7004293026428884
127,119,W,0.9672158772753279,1.94769573711202,0.5664389310149245,0.29719274691531683,-0.1488389355752467,0.7824965426351376,0.545688922602966,-0.012896128621845764,1.1043837547705828,0.6060093093263389
119,138,L,0.34058233897896073,1.3969390819144543,-0.8902412413535478,0.809237551585617,-0.9649268561526361,1.4202301347803057,-0.1347168501227321,0.003008704593882419,-0.7361042497097291,0.20666780907157656
120,105,W,1.7041649150658373,-0.8630232636678888,0.28958518267030825,0.9322979088314681,-0.3217973100792011,2.267671997895601,0.42741967622705646,-1.8772290791010957,-0.4825844137897921,-0.2910013297841215
129,102,W,2.3791902706692087,-2.15546931394617,-1.9941965958553776,1.7137213839760848,1.1198582250594045,-0.003242642847038293,0.07515289472006213,0.8259980598289057,-0.9411492136653596,0.5717276769662097
124,91,W,2.16123426438176,0.7167346927557102,-0.3547857925525346,-0.12716670099505342,1.914606226427526,2.0819909043579727,0.41447234667429667,0.5355158756892681,0.7769739693140139,-0.9136784579273635
119,116,W,1.3807013332204183,-0.5463291577877608,0.343733744451054,1.3763848092628217,-0.7256613798454292,0.46018292588868515,-0.48009338313785205,-1.019287951161961,0.19019417520052076,0.6962006104863242
121,92,W,1.0600275939542578,0.8372499793774639,0.40538281110789787,0.9946628381451044,-0.09367265991210878,0.5475602147280413,1.289875088559223,-1.2931056284222613,1.7979995144047123,-0.5348482897502146
111,101,W,0.5991923059183085,-0.6786337796785522,-1.1165011291996392,1.2629952991634639,-1.1946709183892783,-0.9433920193753693,-2.040749368408335,0.20002141838835472,1.796358940192851,1.9736853099548926
97,126,L,-0.17074043486911297,-0.14651308829253365,-3.3791672779996964,1.8073880979688972,0.3750305541175179,-2.272993735624735,-0.15869354526808827,0.9572887383802876,-0.2051402541561562,1.387761261060018
118,121,L,1.5678609600894178,3.0827097163592763,0.6335296613385574,-0.28116521324068167,1.5255731941936967,-0.23992515729190036,0.26044249717791185,-0.07001333474444611,-0.9351324525130604,-0.5668896370091631
108,120,L,0.30169860602612175,0.6768159908008375,-1.2959071513812916,0.17792832224651195,2.1873586703851147,1.5059504977957285,1.599675421142247,0.026718855545110474,0.3555910106852692,-0.11903698904178404
123,128,L,0.9071531260019632,1.3556602988277022,0.003495883199406799,0.3686822972025588,-0.9544757111286523,-0.3918540343895268,0.2612024638990491,-0.1996268626892088,0.07839181384226954,1.9627113759730235
123,128,L,1.7251197457936704,0.03556822837701323,1.4978368224873995,0.9900643573998398,-1.6382720392533388,2.2725375437624575,0.5122876450479091,0.8853896419934354,1.5316580278743412,1.1839050940010702
100,97,W,2.7247111978350596,1.840236714532532,0.7073195471511589,-0.11330096147496412,0.2737669125525639,1.0867905981923984,-1.0249046550160072,0.09257439758995746,1.7892531208353946,-1.2660572944071562
120,134,L,-0.014198902811782791,1.5332141962418502,-0.7681766053730197,1.0533842140593277,-0.8015098706453775,-0.17196578441707752,2.209324974323646,-1.5914865298356906,-0.06953641980932528,-0.20205475155253433
104,124,L,0.5248807738384967,0.6866733051840543,-0.3833128985856016,0.583125080608594,0.5052849601876642,0.2186348981134995,-0.527363978258282,-0.7190553206585342,0.6457285570314937,0.10737265054277233
126,135,L,0.7963962350463109,1.1135949410663448,-1.5825274877082656,0.6194166821987225,0.4074628807631289,-0.5535519856209121,-0.3626671424705723,-0.17228910279232265,0.7008116967993937,0.22509448815075736
106,116,L,2.6820359648399834,-1.437998796518203,0.36562017090346244,1.3083324699188303,-0.5055117106789705,-0.24211794518380036,0.30290720949810657,-1.2935408294780981,-1.1982688522948506,0.9920641961456708
109,127,L,0.7986029328250468,1.4825855052412193,-1.100390285823385,1.1467594013540872,-0.3476278083622793,-0.22237560571204903,0.4352413025032529,0.8253757261266681,-0.06450397520229813,-0.19034011500463813
111,113,L,1.226841834683167,-0.6866563981596677,-1.1180609158465793,1.9237706847139704,0.7392638576706527,-1.6390170834350297,-1.3933014812120519,0.31803343292221264,-0.9751792056074018,0.5491518437011628
110,88,W,0.7278430562732457,-1.1010534870506046,-1.3188958053225766,0.9780425671190717,-2.031329037374358,1.2240308708624243,-1.4255247606041472,-0.9119740556370348,-0.8946803312201894,1.0382123705837027
128,98,W,1.2623064030082216,0.8948495720214161,-0.3572535374183439,-0.4877236311592621,-1.0785465148175033,1.051801086682855,-1.6603518074114094,0.38058920410870045,1.9867538351403968,0.49265841840024527
125,110,W,-0.17793332381219998,-0.13398148816137073,-2.310469711356624,1.0392329746766495,0.10681897385507873,0.3187758552154706,0.04301612873304568,0.7236479980056838,0.6102722475358886,1.209228798594863
118,114,W,0.9970358305199594,0.25853510545069364,0.6066814217992049,1.1627071412372385,-1.6661769691074644,-0.8041108630047874,-0.7887623986083039,-0.8952307339673743,2.0128709066970765,1.2686508194390416
103,100,W,1.4413016161876322,0.5707160041850893,-0.17135001570720976,1.0544343999352304,-1.971343425253144,1.8624275915474766,1.5958848056904307,0.2912577143977814,0.702627120029622,-0.006079665829399286
120,122,L,0.49280631228698984,2.2324014397154968,-0.7822725369728846,-0.3589162644945806,1.3956711569024831,1.9198246612062497,-0.09529991173600426,0.5033414589247374,0.2287863305890649,-0.681863657938505
129,112,W,1.803329644237883,0.08738024916216003,0.5399922095830286,1.4404953656563062,0.9905139502089385,0.6148125744417166,1.008785332773315,-0.9847295121916626,-0.23476591611505923,-1.1230900585001176
108,150,L,0.6868319425608982,1.9799928240239046,-0.8208389135541923,-0.15797740318300454,0.3614717780091175,0.4642558309858179,-0.03884377455080249,0.6200778786482343,-1.3760730905601035,2.336657389470616
102,135,L,-1.235508730353254,-0.03304600523368924,0.7738247534552868,3.2973422065871327,1.5725321449247316,1.6897942163227506,0.9544425407777247,1.5557302746008532,-2.0310194143782345,-1.6673696912095712
115,131,L,0.6369923826897186,-0.8766575155166814,-2.4711698205271677,0.5528019190112142,1.4274252377091596,1.6409615222961083,-0.5620417468029705,0.6494380764788793,0.4684321988595301,0.3606770797242602
98,105,L,-0.5489068528431388,1.3755621035103007,-1.8553387089449942,-0.005510410404111796,0.39016725235337085,2.1637698325345176,0.7150054721838042,-0.004049533273153948,-1.5508105829689176,0.6374263982046915
114,103,W,-0.4330582398319202,0.061167253933727725,2.509214512492435,2.7226884477209903,-1.2738566152901198,2.603093170307639,-0.7711307195386886,2.3490136085763287,0.04283886931596645,1.2487498834014594
112,103,W,0.21068729613301085,0.24535969970607296,-2.744077716026115,0.7356932789488123,0.19028945550121773,0.02705981403354328,-0.06525049403826376,0.026373176017043955,-0.7749543095803538,1.0059670695812137
116,134,L,-0.04802884820943448,2.8824055860773625,-1.6623418574889142,0.5240919240162751,0.6594528823007786,-1.515869435685914,1.573246430060005,0.6085255443969352,-0.9958136229979969,-0.14349609828921162
113,122,L,0.029154851944859384,3.3952084331097225,-0.3410549493265907,-0.2527520960931761,-2.2726437040178884,-1.2029969905472193,-0.3915059052001661,-0.5631245165813099,0.5241578736381384,1.7466619246845794
139,149,L,-0.2710226534367458,2.3584455856615705,-1.054094331939562,0.34793198758842814,-0.1535999986489248,0.9661885530478147,0.7217440333347614,-0.08389690358978236,0.7429272407636542,-0.260662503150738
112,126,L,-1.2174567407572885,-0.7015316932769529,-0.3133707048666679,3.4461888415701347,0.6092930082158713,0.41570420854264767,-0.36639744085555953,2.1249376147974197,-0.36338340785639733,-0.1937916321816998
111,117,L,0.8581604818553076,-0.003182363022513458,-0.7105885127364214,1.298384833614985,0.2982204200210767,0.3967380980317113,0.4751666958769179,0.6423351450103556,1.627005151322038,0.017869098198215513
120,111,W,1.2573061956751812,-0.3748789713307295,1.3903405597295888,1.0231712057568032,0.6351106696873112,0.5552400395832194,1.129548538915436,-2.8041402992512623,1.7381228552798522,-0.4949749685924338
110,114,L,-0.0806468874437539,0.652354054682072,-0.2597822280486282,0.8103117257075536,-2.176214565893948,0.5782523611849489,-1.1224346062047215,-0.3742335114777945,1.4008352470618477,1.5407653636394576
114,116,L,-0.6187151198257669,3.189376927202288,-0.6815579258621345,0.667564672173427,-0.21300957166279855,-1.1179989231305627,-1.1104943810136108,-0.1535619452673948,0.18729330532054983,-0.21352586684877584
131,128,W,1.916819740231345,0.9030379792050445,1.0757851356302939,0.08537874974673734,-0.7102930230830307,2.158150885151173,0.20160852598598483,-1.6492666738709714,-1.6050407286722106,0.22359536890572992
130,105,W,0.3193793957786604,1.5667261804128172,-0.06627437462357083,0.5546447031607578,0.08985145137965063,0.6515345767799982,0.7552096903609993,-1.2065963591589137,0.2244556729576769,-0.4907484546212757
118,125,L,-0.3386943581235433,2.0132911437872707,-1.319903600703824,0.5657498267280326,0.9007216212275962,0.27558150390004427,0.2098091867100242,-0.1597573426217352,-0.5368904621604957,-0.8673664816897394
102,106,L,-0.4016319726110174,1.9674672809582154,-0.4637016071758984,0.6733929085967737,-1.1959681707836454,0.8267709682312148,0.8472255397545192,-0.8996741089885576,-0.9820338872324677,-0.5482908379027366
140,111,W,1.5157682990272816,0.8511736153359571,0.9076786662273247,0.8217115618832358,0.5838549936128129,-0.09322448990307701,-1.7309962328885748,0.18548480301515502,-0.6974176238260116,0.6272717111416811
107,110,L,1.585761139771788,0.5996262218190866,-0.16302091819722744,-0.21419085662535012,0.35580329672357985,0.8622254488627218,0.23882202628556623,0.6322565221007095,0.19249703986600594,2.4828501627769572
92,95,L,2.0081155408021805,-2.357939799090702,-0.661020486133824,1.8892944072521154,-1.549439908751253,-0.16099640296182588,-1.9737134921195485,0.274702120567604,-0.49971365618075414,1.737952599392852
125,134,L,0.1635585438803785,2.167166711589531,-0.6209480768635453,0.4436548368778269,-0.2963108977854336,0.10281485038876283,-1.5783822953802187,-0.24950267066516071,1.4127420549378336,-0.7630390783965243
127,118,W,-0.8703463607971352,4.439188702821184,-0.0965457438396217,-0.6919879894344754,-0.755317197925213,1.1771273977114234,-1.3299157951773992,-1.2540811683107733,1.7348515326587375,-0.9457830712025708
127,115,W,0.5329780447492287,0.6973993852992537,-0.8195793857460173,0.9400555698912025,-2.7346692262602095,1.0189396660771417,-0.5652224398887044,0.9242498119030691,0.726663370695378,1.3688773373990357
108,119,L,0.4902370952994317,2.9920379765055545,0.09908862706791959,-0.6505173869919056,-0.058663447803059765,0.7881588594978148,0.038681598237481504,-0.6527626278411236,1.294385682527364,0.4991124434421797
104,113,L,0.15300108424467587,1.3772772965899895,-0.8114336370627174,0.621117375735875,1.0714585343569132,-0.36139585980510114,-0.6188684388547407,-0.8413040778570361,-0.23811250436811163,-0.4842311547176094
101,91,W,0.8133308758993681,1.5406210043865285,1.1583094520599257,0.6097187517054228,0.2577706371235436,-1.6791022957072324,-2.1955069641322065,-1.6992232741541589,-1.3619065228509015,1.1030065876275141
122,109,W,0.3483975109015453,0.9389820920293516,-1.5651000504617305,0.8277523611552198,1.202572224944462,-1.0107063299237893,-0.7240612411237622,0.11243724183325282,-0.8740316958756066,-0.057093385221030864
104,102,W,0.8719372264049867,1.5274765268121784,-0.3194244495792975,0.8267708308856248,-0.18036299677739773,0.4880188419418852,-0.9093298531647432,0.3045545425633675,1.191815895122489,-1.272516256083555
109,122,L,-0.1675852173598459,0.508133898161288,2.1678263415799846,2.9741844772531327,1.4682959593663816,0.49571036122130857,-0.6925186290941513,2.294290826585109,-0.9735404289681743,-0.13250870526837305
114,118,L,1.4826073018407244,-0.22930847395404172,-0.7769005299774371,0.9179579901145565,-0.17457114396683118,1.3356006292896598,0.3160135163119952,0.6010844605244295,0.5064203280848584,-0.2294381559237343
112,117,L,0.9411049537752558,-0.4316793802340185,0.24107660103772122,1.8312580037953317,0.2614057459773352,-0.41295448365784676,-0.6561535944050646,-0.43395832136846757,1.2262584922460391,-0.7042755899245685
118,110,W,-1.2716022537334872,3.38066622524639,-1.1015100074757955,0.013095269116223902,0.04517270338103797,0.3961399232493873,-0.16850337474697596,-1.5540950426894584,-0.48431200987308437,-0.05385098900236314
114,103,W,2.722021631201405,-1.7166262299464907,1.4042813585993486,1.5599207433117679,-1.2058300386658087,0.023583539547008616,0.3198493157830192,-1.0109991567902918,-0.26068632597762637,0.19937835357640823
105,117,L,1.5800380231790543,-1.1404784623048967,1.1985673182365528,0.7781988284186677,0.5859871701516793,0.818544671920914,0.5560127383852307,-2.0660344329640923,1.673320819368225,0.4346429596933029
112,106,W,1.2009791120292443,0.11204191989862004,0.7693201068455658,1.4014402775775097,-0.08210469966264533,0.9489788600014507,1.2803974580157225,-2.0245812601103217,-1.1372331246673963,-1.1423897564918346
120,142,L,-2.5408307458789885,1.078972266134323,1.128520667426782,2.672282570655341,-0.12355398553446274,-0.010908133593341732,0.3963736107856217,0.2873407527312665,-0.8036661238836799,0.7380471525129897
113,100,W,1.5129014333203326,-0.6700424725709931,0.7506547372039507,0.9882956857057088,0.10587047516776911,0.20435585932091543,-0.7519758697576326,-2.1820741080330075,0.04600050526558122,-0.07766977863006727
100,129,L,1.926771274292561,-0.8149387822463988,0.33714145993330485,0.08854301756766987,-0.33243835355074974,0.28703996713233526,-1.886423069718355,-0.058393403649802895,0.5567647795345347,3.6543884240348383
102,113,L,2.127627131707299,-0.9423737109674899,0.1669379451062698,0.3651560705749831,1.9616704410025445,1.6528261191497284,1.1857656556893037,-2.315570027615946,-0.17477602335920292,0.3852711674692105
102,132,L,-0.0886171235206444,2.1099420911476536,-1.288683397844412,0.002873845638484282,0.7257145162654811,-0.4107924052809332,-0.38888896156498487,-0.5661263927144226,0.1172200875640718,-0.2023662702537197
100,106,L,0.3395111754237894,2.165274816726446,-1.662015040266105,0.09139251645871493,0.36843284913093566,-0.49359217111532777,-0.09406299414950538,0.5220089200150353,0.22013964342434492,0.5991516143337696
139,130,W,0.42776649833597047,2.63549331072338,0.08126339690897187,-0.3416946002977798,0.14230368454426576,0.14693409671894758,-0.8621439784762247,-0.0419907454518494,-0.6156208458961849,0.47345913392716804
85,123,L,-1.5906296190003766,4.616782444151621,-1.431111545944455,-0.41479014377650014,-0.18025974124863814,-0.16955633226288558,-1.0708677982113408,-0.005012717543669264,1.8136315554805282,-0.8345557315695272
115,124,L,1.201656134224491,-0.6467795327906749,-0.5735811462273467,1.0433190784472375,-0.762056196119722,0.6423012540070436,-0.9014501582617829,-0.821467684487696,-0.8507912833729498,0.7912368847206481
111,90,W,1.999849579554556,-0.4409266053609258,0.6341959901545294,1.081330477114629,1.1784447154556328,0.7720189552086772,1.5585141591054437,-1.7476408549976084,0.32300651076527137,-0.6814404332249859
109,115,L,1.9116004700780602,0.6674553779730188,-0.10346072049328445,1.3251825289739185,0.901217086119162,0.07070372763117527,2.300492747504777,-0.12661338248585088,0.36104967474849287,-1.859102065838285
114,108,W,-0.08689152622982321,1.551683600591567,0.4077548585592442,0.8884088687817765,0.020490586210467843,-1.7972686851521138,-0.7192062574652903,-2.1198672618446586,-1.6508332020668972,0.000392096225258468
115,101,W,2.6485666671090375,-1.3649445540100067,0.406499738768251,1.0512047792149977,-0.7395453060367472,0.13557950866371976,0.7195329781324059,-1.4243181615253806,-0.8563242198180209,0.9444345900353458
102,108,L,0.19259958304295605,-0.009705065482646215,-1.993054878505036,1.0537604490104309,0.258581107701567,2.038042358808063,-0.30990344119781854,-0.02658474920474826,0.17606275444616046,-2.0833205699823156
107,77,W,1.2791715144742681,-0.5079165482774245,-0.7036443992113297,2.0983546494862955,-0.7972633737904283,-0.6247491494758985,0.13594711984902827,0.9106683008715325,-0.1995354302851184,0.3153344913420871
104,119,L,0.16490404747558562,1.7850630692535354,-1.1587329439086969,1.0059978806878387,-0.33588474749403,-0.08245151543983978,0.6384945049786721,0.7915170147199179,0.7040033426004191,-1.1606196487989384
111,132,L,1.048963327965593,0.5258826297003877,-1.023403647575486,1.0760937702001425,1.0092153562507933,0.8544466845696772,1.0718631093106479,1.0613480998012503,-0.6692006416634438,-1.4003514128202152
127,124,W,1.8287823787409978,0.6475848121352855,1.0178732857405277,0.028329466378318725,1.1151268015808575,-0.007007317246579646,-0.9723591427691767,-0.984677392749297,0.6705903259708005,0.6321819942852798
115,142,L,-0.827190327556088,1.327615813040492,-1.3286522725985561,0.9104387543747386,0.5190624757365552,-0.9036361655694302,-1.030532069565542,0.7026803946776644,0.35274308596100773,0.3780428756083318
99,102,L,-0.776727751254889,3.1517996092208302,-0.8266542731856097,-0.11030398258460956,-0.14115001987310086,-0.7536675612121352,-0.5408800753084965,-0.6122578234670928,0.2617319286074796,0.1314227851690532
112,97,W,0.2140798140397175,1.8107537566633014,-0.4289267927025842,0.8627727720784326,1.1554811755536907,-0.8036702837947438,0.7943166229550399,-1.1958845924631913,-1.1588461955265839,-1.5139228274486007
132,121,W,1.030989973394435,0.21644232694636673,0.10864760687963573,0.9886742806738654,-0.17804298974694607,-0.48539751372060413,0.488391965069133,-1.670580328433427,-1.4985333897928064,0.690798712935372
103,111,L,1.2527705268947817,-0.9081699444827497,-0.853848767536566,1.6388100062709738,-0.9333260451846124,-1.4825389753276288,-0.8938518749194935,0.6559689196195867,1.5141300911858318,0.628395996192704
81,124,L,-0.8666643799487541,2.957565210881625,-1.5543173018168186,-0.5732268375869821,0.2130571669860356,-0.34127024346375967,-0.4256359741072729,-0.5818520147424578,1.505244009202741,0.25558783891420284
131,115,W,0.6808280580980163,0.4078759444055859,-1.1631011796329558,0.37418451031887995,0.16108007161687818,2.110930425835589,-1.6219205429531742,0.8739615801364143,0.44440538161839777,-0.4628282420253914
131,124,W,1.3046934765296485,0.8912607192239896,1.2216988690005302,0.508922356698963,1.2096115949989592,1.245212052951841,0.002542549174041635,-0.5857589450807835,-0.4297457188390312,0.37963635562539266
121,106,W,1.5715580150358819,-1.2396061962718503,0.3469597334839232,0.6344156222166414,0.31811724433448046,-0.3139757582999088,-0.4675375598132604,-1.5571217823405399,1.5024955036431042,1.7355356833629143
106,123,L,-0.4009324523638492,2.9087022152836117,-1.11086384069271,-0.18989170638061206,0.564661901625961,0.431532630320395,1.7086062629474648,-1.1994251038597172,-1.1156236105640676,-0.6674296543688071
110,113,L,1.6512412096773161,0.05125608403724137,0.811761132268562,0.8479828745435789,-1.2621756058220697,-0.32115422415431966,0.14219139186022267,-1.9777751335204474,-1.088440271648109,0.3739757341179365
