Date,Opponent,Resultado,Tm,Opp,W,L,Streak,Team,Is_Playoffs,Previous_Team_Pace,Previous_Team_eFG%,Previous_Team_TOV%,Previous_Team_ORB%,Previous_Team_FT/FGA,Previous_Team_ORtg,Previous_Opponent_Pace,Previous_Opponent_eFG%,Previous_Opponent_TOV%,Previous_Opponent_ORB%,Previous_Opponent_FT/FGA,Previous_Opponent_ORtg,GmSc_Starters_Team,GmSc_Starters_Opp,GmSc_Bench_Team,GmSc_Bench_Opp
20221119,MIN,L,109,112,8,7,2,PHI,False,100.43,0.57,13.17,13.7,0.26,111.47,,,,,,,11.33,15.57,4.68,3.87
20221119,ATL,L,122,124,9,7,1,TOR,False,96.53,0.51,12.73,34.77,0.26,114.53,101.53,0.54,15.1,18.7,0.21,108.6,11.47,13.26,4.47,2.66
20221119,LAC,L,97,119,6,10,-2,SAS,False,97.93,0.51,14.03,30.23,0.15,107.97,100.63,0.48,11.03,20.07,0.21,101.93,12.25,10.29,3.56,4.76
20221119,UTA,L,113,118,10,5,-11,POR,False,97.8,0.53,11.9,22.57,0.28,114.67,102.5,0.55,10.57,22.1,0.2,115.83,13.38,10.55,4.64,4.68
20221118,MIL,W,110,102,7,7,-2,PHI,False,101.0,0.51,12.57,14.47,0.29,106.0,101.97,0.55,12.73,20.43,0.18,115.37,11.63,11.45,4.76,5.98
20221118,MIA,W,107,106,8,7,-2,WAS,False,99.07,0.55,14.33,21.63,0.2,108.7,102.1,0.51,13.4,19.83,0.28,110.0,15.41,8.16,4.11,9.89
20221118,DEN,W,127,99,8,6,3,DAL,False,96.8,0.5,9.77,26.33,0.24,114.1,102.97,0.53,11.73,21.33,0.15,110.0,10.91,7.72,4.63,3.24
20221118,BOS,L,109,117,9,6,-3,NOP,False,98.1,0.57,11.23,23.73,0.22,120.93,96.8,0.49,8.9,26.13,0.24,114.43,10.91,16.07,5.32,4.93
20221118,CHI,W,108,107,4,11,-1,ORL,False,96.23,0.54,15.5,33.73,0.18,113.43,100.8,0.62,16.2,18.0,0.21,120.53,11.33,11.06,4.6,4.1
20221118,MEM,L,110,121,7,8,-5,OKC,False,104.23,0.61,15.2,27.43,0.17,120.37,100.17,0.53,14.83,15.43,0.24,105.97,15.03,10.5,4.21,5.34
20221118,GSW,L,101,111,8,7,1,NYK,False,102.07,0.52,9.97,23.47,0.26,116.93,104.0,0.52,13.87,20.37,0.21,107.93,12.22,12.29,4.79,5.82
20221118,UTA,L,133,134,9,5,1,PHO,False,99.03,0.59,11.93,29.47,0.15,124.93,102.5,0.55,10.57,22.1,0.2,115.83,13.55,8.32,4.89,5.05
20221118,LAL,L,121,128,3,13,-6,DET,False,99.37,0.46,14.0,17.07,0.2,97.4,102.5,0.55,10.93,29.87,0.2,119.23,9.47,10.91,3.69,6.85
20221118,CLE,L,122,132,4,12,1,CHO,False,100.3,0.55,14.6,21.67,0.15,109.4,95.83,0.59,12.93,27.7,0.2,120.97,11.76,16.59,4.74,3.75
20221118,IND,L,91,99,3,12,-4,HOU,False,100.77,0.52,15.9,28.33,0.22,107.13,101.77,0.56,13.2,31.73,0.19,120.2,9.03,12.82,3.64,5.14
20221117,SAS,W,130,112,7,6,1,SAC,False,103.87,0.63,13.77,24.4,0.19,126.5,97.93,0.54,13.93,29.57,0.15,114.8,17.41,10.09,2.68,5.71
20221117,LAC,L,91,96,3,12,-3,DET,False,100.47,0.51,14.7,20.3,0.26,108.57,100.63,0.48,11.03,20.07,0.21,101.93,10.17,10.52,4.21,4.19
20221117,BRK,L,107,109,10,4,-3,POR,False,94.43,0.58,14.77,26.13,0.26,117.8,93.5,0.51,15.13,28.8,0.22,109.63,14.61,9.83,5.51,5.19
20221116,MIN,L,108,126,4,10,2,ORL,False,93.93,0.55,17.2,29.23,0.19,111.1,,,,,,,9.34,14.14,5.26,4.1
20221116,CHI,W,124,110,8,6,1,NOP,False,96.7,0.53,12.03,21.03,0.22,112.53,100.8,0.62,16.2,18.0,0.21,120.53,8.21,11.11,4.28,5.28
20221116,MIA,W,112,104,8,7,1,TOR,False,98.13,0.48,11.97,32.87,0.25,113.87,102.1,0.51,13.4,19.83,0.28,110.0,12.13,11.75,6.1,7.39
20221116,DEN,W,106,103,7,7,-4,NYK,False,102.7,0.53,10.53,29.8,0.26,121.33,102.97,0.53,11.73,21.33,0.15,110.0,13.1,9.39,4.3,4.22
20221116,IND,L,113,125,4,11,1,CHO,False,101.5,0.52,14.7,17.7,0.19,103.63,101.77,0.56,13.2,31.73,0.19,120.2,11.82,14.13,4.74,5.08
20221116,HOU,L,92,101,8,5,2,DAL,False,94.8,0.56,10.67,23.77,0.26,122.7,100.77,0.62,16.8,24.67,0.23,119.0,8.23,10.65,4.57,4.47
20221116,BOS,L,101,126,9,5,-1,ATL,False,101.43,0.53,9.8,26.03,0.18,116.07,96.8,0.49,8.9,26.13,0.24,114.43,13.08,17.68,2.06,3.34
20221116,GSW,W,130,119,8,5,2,PHO,False,95.47,0.54,11.5,31.67,0.16,119.73,104.0,0.52,13.87,20.37,0.21,107.93,13.43,11.68,4.76,7.01
20221116,WAS,W,121,120,6,8,-5,OKC,False,103.6,0.57,13.8,28.63,0.15,117.1,99.07,0.47,11.9,24.03,0.11,99.97,14.81,14.44,4.37,6.6
20221116,MIL,L,98,113,8,5,1,CLE,False,96.6,0.54,11.8,28.6,0.23,117.97,101.97,0.55,12.73,20.43,0.18,115.37,13.85,13.47,3.46,3.25
20221115,SAS,W,117,110,9,4,-7,POR,False,93.67,0.59,15.83,22.1,0.26,116.37,97.93,0.54,13.93,29.57,0.15,114.8,13.88,12.76,5.74,4.28
20221115,UTA,W,118,111,6,7,-1,NYK,False,102.1,0.48,10.97,27.23,0.26,110.9,102.5,0.55,10.57,22.1,0.2,115.83,11.53,9.22,3.18,4.01
20221115,BRK,W,153,121,6,6,-1,SAC,False,99.73,0.61,12.13,17.93,0.24,123.53,93.5,0.51,15.13,28.8,0.22,109.63,16.35,12.18,3.34,3.62
20221115,MEM,W,113,102,7,6,-1,NOP,False,98.17,0.51,13.5,26.07,0.3,111.5,100.17,0.53,14.83,15.43,0.24,105.97,8.71,11.02,3.8,5.06
20221115,LAC,W,103,101,7,5,-1,DAL,False,95.77,0.59,9.43,21.17,0.26,127.13,100.63,0.48,11.03,20.07,0.21,101.93,11.65,10.35,5.0,5.15
20221114,BOS,L,122,126,6,7,-10,OKC,False,99.8,0.54,11.37,30.6,0.12,114.9,96.8,0.49,8.9,26.13,0.24,114.43,15.68,16.89,4.28,4.71
20221114,DET,W,115,111,7,7,-1,TOR,False,99.07,0.46,11.43,26.57,0.2,106.93,100.47,0.5,13.33,30.07,0.25,112.77,9.61,11.83,4.87,4.15
20221114,GSW,L,95,132,6,7,-2,SAS,False,99.63,0.57,16.1,25.3,0.15,110.9,104.0,0.52,13.87,20.37,0.21,107.93,11.52,14.56,4.28,2.32
20221114,LAC,L,106,122,2,11,-5,HOU,False,100.6,0.5,16.23,26.13,0.21,103.0,100.63,0.48,11.03,20.07,0.21,101.93,12.51,10.73,4.61,5.41
20221114,CHO,L,105,112,4,9,1,ORL,False,97.4,0.6,16.87,22.83,0.22,114.37,101.5,0.56,11.7,25.23,0.22,120.63,10.69,11.53,5.17,3.93
20221114,MIL,W,121,106,8,5,3,ATL,False,100.63,0.57,9.27,25.77,0.14,122.13,101.97,0.55,12.73,20.43,0.18,115.37,13.17,13.99,2.1,4.3
20221114,MIA,L,112,113,8,4,2,PHO,False,97.2,0.53,12.63,26.7,0.23,115.37,102.1,0.51,13.4,19.83,0.28,110.0,12.73,14.59,3.34,4.08
20221113,UTA,W,105,98,6,7,-1,PHI,False,98.73,0.5,13.67,18.67,0.31,106.87,102.5,0.55,10.57,22.1,0.2,115.83,10.83,11.77,4.73,5.86
20221113,MIN,L,124,129,8,4,-1,CLE,False,98.07,0.52,13.03,25.47,0.26,112.87,,,,,,,8.63,13.11,2.14,3.98
20221113,MEM,W,102,92,7,6,-2,WAS,False,97.33,0.53,12.83,24.53,0.18,108.8,100.17,0.53,14.83,15.43,0.24,105.97,11.45,7.23,4.57,2.89
20221113,OKC,L,135,145,6,6,-2,NYK,False,100.87,0.48,12.83,24.83,0.25,107.6,99.8,0.5,13.07,29.8,0.25,112.77,11.09,12.04,2.92,5.26
20221113,LAL,L,103,116,6,7,-2,BRK,False,92.8,0.51,12.2,22.17,0.19,108.4,102.5,0.55,10.93,29.87,0.2,119.23,13.04,10.01,2.62,4.88
20221113,GSW,W,122,115,5,6,-1,SAC,False,98.97,0.57,10.7,17.23,0.29,121.47,104.0,0.52,13.87,20.37,0.21,107.93,14.05,14.95,4.09,3.66
20221113,DEN,L,103,126,6,7,4,CHI,False,102.23,0.51,12.53,22.0,0.24,109.27,102.97,0.53,11.73,21.33,0.15,110.0,11.79,15.21,5.82,2.72
20221112,WAS,L,112,121,10,3,-2,UTA,False,102.27,0.59,14.37,24.6,0.24,121.7,97.33,0.48,10.37,23.77,0.15,105.53,14.18,8.21,4.85,7.65
20221112,LAC,W,110,95,5,7,-2,BRK,False,91.6,0.51,14.03,21.0,0.21,105.97,100.63,0.48,11.03,20.07,0.21,101.93,12.0,11.15,3.1,5.94
20221112,DET,W,117,108,9,3,4,BOS,False,97.53,0.61,10.7,20.8,0.2,126.07,100.47,0.5,13.33,30.07,0.25,112.77,10.36,11.79,6.16,4.48
20221112,DAL,L,112,117,9,3,-10,POR,False,95.43,0.57,17.63,23.47,0.22,112.27,95.77,0.54,11.6,20.03,0.21,113.67,13.0,9.85,4.88,5.03
20221112,MIA,L,115,132,3,10,-7,CHO,False,100.77,0.48,15.93,22.6,0.18,95.57,102.1,0.51,13.4,19.83,0.28,110.0,13.07,12.75,3.54,3.06
20221112,ATL,W,121,109,5,7,-1,PHI,False,95.2,0.49,12.5,21.4,0.26,107.73,100.63,0.51,12.27,24.9,0.24,110.57,9.69,13.16,4.47,2.38
20221112,IND,L,104,118,7,6,2,TOR,False,96.77,0.48,10.57,31.23,0.17,112.73,101.77,0.56,13.2,31.73,0.19,120.2,8.41,13.55,3.75,4.7
20221112,HOU,W,119,106,6,6,1,NOP,False,98.57,0.52,12.83,26.2,0.23,112.0,100.6,0.58,16.07,22.9,0.17,110.27,13.09,11.1,4.02,5.91
20221111,DEN,W,131,112,8,3,3,BOS,False,101.37,0.57,12.6,17.63,0.27,118.4,102.97,0.53,11.73,21.33,0.15,110.0,14.81,15.93,4.25,3.66
20221111,TOR,W,132,113,4,7,-3,OKC,False,97.7,0.49,11.03,24.63,0.12,104.47,96.77,0.53,16.4,32.07,0.22,111.67,9.86,13.07,4.6,3.45
20221111,LAL,W,120,114,4,6,1,SAC,False,98.83,0.56,10.03,11.5,0.27,117.17,102.5,0.55,10.93,29.87,0.2,119.23,12.78,9.1,4.25,4.06
20221111,PHO,W,114,97,3,9,-2,ORL,False,99.17,0.58,17.1,20.8,0.23,111.37,97.2,0.52,16.73,24.23,0.22,105.13,11.06,12.46,3.92,3.45
20221111,MIN,W,114,103,8,4,2,MEM,False,102.87,0.53,15.13,28.3,0.24,111.3,,,,,,,12.86,13.44,3.67,5.4
20221111,DET,W,121,112,5,6,1,NYK,False,100.27,0.5,13.93,24.03,0.21,107.37,100.47,0.5,13.33,30.07,0.25,112.77,11.4,10.09,3.12,3.75
20221111,GSW,L,101,106,8,3,-1,CLE,False,98.0,0.57,15.23,25.67,0.24,116.73,104.0,0.52,13.87,20.37,0.21,107.93,14.21,15.69,3.54,4.3
20221111,MIL,W,111,93,5,7,1,SAS,False,98.83,0.57,15.2,21.63,0.15,108.43,101.97,0.55,12.73,20.43,0.18,115.37,13.28,9.77,4.24,2.35
20221110,POR,L,95,106,6,5,2,NOP,False,101.3,0.52,11.4,30.47,0.21,114.07,95.43,0.51,11.73,24.43,0.2,109.23,15.0,10.41,4.16,4.14
20221110,DAL,W,113,105,5,6,2,WAS,False,96.17,0.48,11.77,23.07,0.18,100.83,95.77,0.54,11.6,20.03,0.21,113.67,5.1,9.85,4.59,4.01
20221110,MIA,L,112,117,3,9,-2,CHO,False,100.43,0.44,12.67,24.83,0.21,98.47,102.1,0.51,13.4,19.83,0.28,110.0,9.93,12.46,3.75,2.8
20221110,ATL,L,95,104,5,6,-1,PHI,False,94.0,0.56,11.9,19.33,0.22,116.6,100.63,0.51,12.27,24.9,0.24,110.57,13.69,14.24,3.68,3.67
20221109,DET,W,128,112,7,3,5,BOS,False,101.13,0.52,12.6,16.47,0.31,110.07,100.47,0.5,13.33,30.07,0.25,112.77,13.62,10.05,5.04,2.17
20221109,CHO,W,105,95,7,3,1,POR,False,98.9,0.57,16.5,24.47,0.22,114.9,100.43,0.54,13.67,27.57,0.15,112.1,12.36,9.36,4.57,4.62
20221109,LAL,W,114,101,6,5,1,LAC,False,101.0,0.6,14.83,21.7,0.23,118.83,102.5,0.55,10.93,29.87,0.2,119.23,11.61,9.91,5.11,4.71
20221109,DAL,W,94,87,2,9,-1,ORL,False,102.77,0.6,16.23,26.1,0.31,119.33,95.77,0.54,11.6,20.03,0.21,113.67,12.55,10.62,6.29,3.13
20221109,MEM,L,122,124,5,6,-1,SAS,False,101.27,0.57,15.83,16.87,0.13,104.1,102.87,0.55,14.97,14.43,0.3,108.3,12.35,12.45,3.31,4.55
20221109,IND,W,122,119,7,3,3,DEN,False,102.0,0.54,11.63,24.63,0.19,113.63,101.77,0.56,13.2,31.73,0.19,120.2,15.09,11.59,4.83,4.33
20221109,MIN,W,129,117,7,3,5,PHO,False,96.63,0.52,12.83,24.33,0.23,111.77,,,,,,,10.23,11.45,3.78,4.77
20221109,MIL,L,132,136,4,6,-2,OKC,False,99.23,0.49,10.77,22.53,0.13,103.03,101.97,0.55,12.73,20.43,0.18,115.37,10.46,8.58,4.59,3.26
20221109,CLE,W,127,120,3,6,-5,SAC,False,101.03,0.52,12.47,17.33,0.23,110.5,98.0,0.52,13.83,16.5,0.19,104.57,10.76,15.23,3.6,4.9
20221109,ATL,W,125,119,9,3,1,UTA,False,99.97,0.6,12.97,26.8,0.2,126.33,100.63,0.51,12.27,24.9,0.24,110.57,15.24,13.45,4.59,3.79
20221109,HOU,W,116,109,6,5,3,TOR,False,97.1,0.49,12.43,31.87,0.19,110.23,100.6,0.58,16.07,22.9,0.17,110.27,10.42,10.6,3.88,5.31
20221109,BRK,L,85,112,5,5,-1,NYK,False,101.73,0.55,15.97,25.5,0.24,112.93,91.6,0.5,14.57,30.27,0.22,108.47,12.75,12.37,3.16,4.02
20221109,CHI,W,115,111,5,5,1,NOP,False,100.4,0.54,11.67,28.7,0.19,114.77,102.23,0.57,16.83,19.27,0.23,112.97,13.69,12.63,3.31,5.45
20221107,PHO,W,100,88,4,6,-1,PHI,False,97.03,0.6,12.8,15.3,0.2,117.93,96.63,0.5,16.23,25.4,0.19,102.43,14.83,11.71,4.97,4.44
20221107,MIN,W,120,107,4,5,-2,NYK,False,100.37,0.52,15.53,27.37,0.21,107.6,,,,,,,10.8,9.97,3.15,4.35
20221107,MEM,W,109,106,6,3,1,BOS,False,100.3,0.54,13.53,15.57,0.33,111.87,102.87,0.55,14.97,14.43,0.3,108.3,13.43,11.45,5.13,4.46
20221107,MIA,W,110,107,6,3,-1,POR,False,99.0,0.53,16.0,28.9,0.21,110.57,102.1,0.51,13.4,19.83,0.28,110.0,14.51,13.59,4.9,3.19
20221107,DEN,L,109,115,5,5,-3,SAS,False,102.67,0.53,15.03,16.97,0.13,100.03,102.0,0.53,12.17,20.0,0.19,112.27,11.25,14.37,3.13,5.35
20221107,IND,L,122,129,5,4,2,NOP,False,101.13,0.52,12.5,26.2,0.19,108.7,101.77,0.56,13.2,31.73,0.19,120.2,11.7,9.92,5.55,5.48
20221107,HOU,L,127,134,2,8,1,ORL,False,99.13,0.57,14.27,24.73,0.29,116.23,100.6,0.58,16.07,22.9,0.17,110.27,14.75,8.19,3.42,4.94
20221107,MIL,W,117,98,6,3,-1,ATL,False,99.8,0.57,9.4,25.6,0.16,123.37,101.97,0.55,12.73,20.43,0.18,115.37,11.56,14.78,3.46,4.24
20221107,CHO,W,108,100,4,6,-3,WAS,False,96.07,0.43,10.03,22.93,0.13,96.13,100.43,0.54,13.67,27.57,0.15,112.1,8.39,10.36,4.65,4.24
20221107,DET,L,103,112,4,5,-2,OKC,False,101.27,0.51,12.67,19.27,0.15,105.17,100.47,0.5,13.33,30.07,0.25,112.77,10.61,9.96,3.79,2.02
20221107,GSW,L,113,116,3,5,-3,SAC,False,100.33,0.58,15.63,17.67,0.23,113.23,104.0,0.52,13.87,20.37,0.21,107.93,11.93,13.01,3.43,4.82
20221107,LAL,W,139,116,8,3,1,UTA,False,96.27,0.56,14.1,27.07,0.19,117.67,102.5,0.55,10.93,29.87,0.2,119.23,12.26,7.36,3.36,4.13
20221107,DAL,L,94,96,4,6,-3,BRK,False,97.67,0.55,15.6,16.0,0.23,106.7,95.77,0.54,11.6,20.03,0.21,113.67,12.19,11.54,6.32,4.23
20221107,LAC,L,117,119,8,1,1,CLE,False,100.3,0.58,13.57,24.43,0.22,119.23,101.0,0.5,10.5,24.43,0.21,107.47,14.99,11.48,3.8,3.09
20221107,CHI,L,97,111,6,4,1,TOR,False,97.23,0.52,9.87,37.7,0.25,123.8,102.23,0.57,16.83,19.27,0.23,112.97,11.97,12.33,5.79,4.56
20221106,CHI,W,113,104,5,4,-1,TOR,False,98.1,0.52,11.1,30.43,0.26,117.47,102.23,0.57,16.83,19.27,0.23,112.97,11.97,10.41,5.94,3.7
20221106,LAC,W,110,102,7,3,-5,UTA,False,97.63,0.56,12.27,28.53,0.14,119.77,101.0,0.5,10.5,24.43,0.21,107.47,12.91,11.47,4.01,4.47
20221106,LAL,W,114,100,7,1,-1,CLE,False,98.33,0.61,14.1,25.2,0.16,120.8,102.5,0.55,10.93,29.87,0.2,119.23,13.91,12.49,4.88,5.17
20221106,MEM,L,97,103,4,5,-5,WAS,False,98.33,0.46,10.9,20.17,0.2,100.43,102.87,0.55,14.97,14.43,0.3,108.3,10.88,13.11,4.31,4.67
20221105,MIN,L,117,129,1,8,-4,HOU,False,99.5,0.46,13.87,25.13,0.19,100.23,,,,,,,11.15,7.93,3.33,4.43
20221105,ATL,L,121,124,5,3,2,NOP,False,99.07,0.55,12.57,24.4,0.15,111.8,99.8,0.52,10.73,27.37,0.24,116.23,12.09,12.31,6.47,2.51
20221105,SAC,L,123,126,2,7,-2,ORL,False,99.47,0.57,12.9,22.4,0.3,116.4,100.33,0.55,12.47,18.63,0.17,110.03,11.19,13.57,4.91,2.94
20221105,BOS,L,118,133,4,4,-1,NYK,False,101.2,0.51,15.47,25.73,0.18,103.17,100.3,0.56,12.63,17.27,0.25,113.67,10.91,10.7,2.32,5.35
20221105,CHO,W,98,94,3,6,-1,BRK,False,98.2,0.59,15.03,14.23,0.23,112.47,100.43,0.54,13.67,27.57,0.15,112.1,13.83,12.71,5.07,4.17
20221105,MIL,L,94,108,4,4,-3,OKC,False,102.2,0.52,11.97,19.27,0.2,108.3,101.97,0.55,12.73,20.43,0.18,115.37,10.83,11.05,5.39,2.33
20221105,DEN,L,101,126,5,4,3,SAS,False,103.27,0.51,15.9,23.17,0.15,101.37,102.0,0.53,12.17,20.0,0.19,112.27,8.53,13.38,6.58,4.8
20221105,POR,W,102,82,6,2,-1,PHO,False,96.47,0.56,12.2,23.73,0.23,119.67,99.0,0.54,14.57,29.47,0.21,115.0,12.27,11.34,3.39,5.42
20221104,DET,W,112,88,6,1,2,CLE,False,98.83,0.61,11.93,22.33,0.17,122.97,100.47,0.5,13.33,30.07,0.25,112.77,9.31,12.98,3.31,1.61
20221104,GSW,W,114,105,4,3,-2,NOP,False,98.17,0.53,11.97,22.97,0.14,111.87,104.0,0.52,13.87,20.37,0.21,107.93,13.8,4.33,6.66,4.02
20221104,BRK,L,86,128,4,4,1,WAS,False,98.73,0.52,10.5,23.0,0.21,111.67,98.2,0.53,13.07,28.5,0.21,116.57,12.84,12.1,4.56,2.58
20221104,MIA,W,101,99,3,5,-1,IND,False,102.27,0.51,11.83,24.1,0.13,105.6,102.1,0.51,13.4,19.83,0.28,110.0,12.27,12.75,4.5,2.71
20221104,CHI,W,123,119,4,3,-1,BOS,False,98.23,0.51,12.6,17.5,0.23,107.2,102.23,0.57,16.83,19.27,0.23,112.97,12.32,10.75,4.18,4.8
20221104,POR,L,106,108,6,1,-1,PHO,False,99.27,0.58,10.87,24.5,0.25,125.67,99.0,0.54,14.57,29.47,0.21,115.0,14.79,10.36,4.64,6.2
20221104,LAC,L,106,113,5,3,1,SAS,False,105.13,0.54,17.83,26.53,0.2,106.7,101.0,0.5,10.5,24.43,0.21,107.47,9.82,9.64,8.07,4.62
20221104,MIN,W,115,102,7,0,-1,MIL,False,101.45,0.51,9.85,26.5,0.16,111.8,,,,,,,14.87,11.3,3.09,4.57
20221104,MEM,L,99,130,3,5,-1,CHO,False,96.93,0.54,11.17,25.5,0.15,114.1,102.87,0.55,14.97,14.43,0.3,108.3,12.77,13.13,2.01,4.47
20221104,PHI,W,106,104,3,4,-6,NYK,False,101.43,0.49,12.63,25.63,0.16,103.57,97.03,0.55,13.03,21.33,0.32,117.5,8.01,10.81,4.31,7.36
20221104,DAL,L,110,111,5,3,-2,TOR,False,97.67,0.52,7.63,22.27,0.26,117.67,95.77,0.54,11.6,20.03,0.21,113.67,14.67,12.27,4.44,4.31
20221104,LAL,W,130,116,6,3,1,UTA,False,99.83,0.58,15.73,26.0,0.17,114.93,102.5,0.55,10.93,29.87,0.2,119.23,13.39,13.07,4.59,5.22
20221103,GSW,W,130,129,1,7,2,ORL,False,96.33,0.52,12.8,20.63,0.22,107.23,104.0,0.52,13.87,20.37,0.21,107.93,11.63,11.8,5.06,3.72
20221103,DEN,L,110,122,4,3,-2,OKC,False,100.7,0.54,12.6,21.7,0.17,112.73,102.0,0.53,12.17,20.0,0.19,112.27,12.58,13.11,6.15,3.92
20221102,MIA,L,107,110,2,4,1,SAC,False,100.6,0.58,15.9,21.73,0.26,113.93,102.1,0.51,13.4,19.83,0.28,110.0,12.32,11.46,2.1,1.81
20221102,TOR,L,100,143,5,2,-1,SAS,False,102.7,0.56,16.03,29.1,0.23,115.97,97.67,0.5,14.17,17.0,0.29,106.13,8.87,14.83,6.33,2.97
20221102,MIL,L,91,116,2,6,-1,DET,False,100.3,0.51,11.97,28.73,0.28,116.6,101.45,0.59,12.15,21.4,0.2,123.55,14.98,15.05,2.48,2.8
20221102,DAL,L,100,103,6,2,-2,UTA,False,100.9,0.56,13.47,21.9,0.18,114.1,95.77,0.54,11.6,20.03,0.21,113.67,11.8,11.75,5.11,4.67
20221102,LAC,L,101,109,1,7,-4,HOU,False,101.37,0.49,12.3,23.9,0.19,105.17,101.0,0.5,10.5,24.43,0.21,107.47,9.39,9.71,4.19,4.49
20221102,ATL,L,99,112,3,3,-2,NYK,False,101.43,0.53,12.07,25.83,0.17,110.9,99.8,0.52,10.73,27.37,0.24,116.23,10.72,12.01,4.26,3.86
20221102,WAS,L,111,121,4,4,3,PHI,False,97.77,0.61,15.07,16.83,0.19,117.37,98.73,0.55,12.73,15.7,0.28,113.93,12.21,12.04,3.91,2.97
20221102,LAL,L,117,120,4,2,3,NOP,False,94.33,0.59,13.0,20.87,0.15,118.8,102.5,0.55,10.93,29.87,0.2,119.23,13.94,11.99,4.19,4.75
20221102,MEM,L,106,111,5,1,4,POR,False,97.57,0.6,13.6,26.73,0.23,122.33,102.87,0.55,14.97,14.43,0.3,108.3,12.57,14.33,6.77,4.94
20221102,CLE,L,113,114,4,2,-2,BOS,False,96.23,0.55,14.97,22.97,0.2,112.53,98.83,0.58,9.7,21.2,0.19,123.7,11.39,14.65,4.42,4.6
20221102,CHI,L,88,106,3,4,2,CHO,False,96.57,0.6,10.9,23.17,0.17,123.37,102.23,0.57,16.83,19.27,0.23,112.97,11.18,13.17,3.64,3.41
20221101,ORL,W,116,108,3,3,1,OKC,False,98.6,0.5,9.47,27.23,0.18,112.37,96.33,0.49,9.63,19.27,0.23,107.73,11.3,10.37,6.54,4.79
20221101,MIN,W,116,107,5,1,6,PHO,False,97.83,0.58,11.43,27.77,0.23,126.0,,,,,,,14.15,14.07,4.6,4.68
20221101,CHI,L,99,108,2,5,1,BRK,False,98.17,0.57,13.2,20.7,0.26,117.47,102.23,0.57,16.83,19.27,0.23,112.97,15.8,12.69,2.38,4.52
20221101,MIA,L,109,116,3,4,1,GSW,False,103.93,0.54,15.57,35.13,0.13,114.5,102.1,0.51,13.4,19.83,0.28,110.0,11.18,14.93,4.3,2.46
20221031,LAC,L,93,95,1,6,-10,HOU,False,103.67,0.56,14.43,28.9,0.2,115.27,101.0,0.5,10.5,24.43,0.21,107.47,9.89,8.71,3.42,3.23
20221031,WAS,W,118,111,3,4,-1,PHI,False,95.9,0.6,15.0,16.73,0.19,116.53,98.73,0.55,12.73,15.7,0.28,113.93,12.97,10.41,1.95,3.49
20221031,IND,W,116,109,1,5,-4,BRK,False,97.47,0.52,11.2,19.8,0.27,112.7,102.27,0.62,11.9,33.3,0.17,129.13,13.11,13.05,2.41,4.66
20221031,MIL,L,108,110,2,5,-2,DET,False,102.4,0.5,12.53,25.9,0.29,112.13,101.45,0.59,12.15,21.4,0.2,123.55,14.76,13.95,2.62,4.87
20221031,ATL,W,139,109,3,3,1,TOR,False,95.07,0.51,10.3,19.57,0.19,109.4,99.8,0.52,10.73,27.37,0.24,116.23,11.58,14.23,2.41,4.56
20221031,CHO,W,115,108,1,4,-1,SAC,False,102.43,0.57,14.67,23.63,0.23,115.13,96.57,0.61,11.2,20.57,0.2,125.13,13.03,9.92,2.92,4.85
20221031,MEM,W,121,105,5,2,1,UTA,False,101.63,0.53,13.27,21.73,0.19,109.5,102.87,0.55,14.97,14.43,0.3,108.3,10.83,9.76,5.58,4.1
20221030,MIN,W,107,98,4,2,-1,SAS,False,104.37,0.56,13.83,26.87,0.17,116.83,,,,,,,10.13,14.5,5.88,4.52
20221030,HOU,W,124,109,4,1,3,PHO,False,98.1,0.54,12.47,26.67,0.19,117.43,103.67,0.64,13.57,25.53,0.2,126.37,12.86,10.96,4.95,3.09
20221030,LAL,L,110,121,4,2,1,DEN,False,100.4,0.54,13.57,26.5,0.23,111.27,102.5,0.55,10.93,29.87,0.2,119.23,12.4,11.93,3.96,3.09
20221030,CLE,L,108,121,3,2,-2,NYK,False,100.23,0.53,11.9,29.97,0.21,114.73,98.83,0.58,9.7,21.2,0.19,123.7,11.57,14.36,4.37,4.24
20221030,LAC,W,112,91,3,2,2,NOP,False,94.93,0.57,13.43,22.43,0.19,117.27,101.0,0.5,10.5,24.43,0.21,107.47,13.48,9.78,3.5,4.5
20221030,GSW,W,128,114,1,5,-2,DET,False,103.2,0.49,11.3,22.67,0.21,108.9,103.93,0.48,11.5,18.93,0.18,101.3,12.23,13.69,2.71,2.66
20221030,BOS,L,94,112,3,2,-1,WAS,False,97.57,0.56,13.47,18.07,0.21,113.9,96.23,0.55,11.7,27.0,0.24,118.87,11.67,13.01,3.18,3.6
20221030,DAL,L,105,114,1,5,2,ORL,False,98.3,0.53,11.63,21.63,0.19,110.07,95.77,0.54,11.6,20.03,0.21,113.67,11.79,11.65,2.56,5.12
20221029,GSW,W,120,113,2,3,3,CHO,False,97.83,0.62,12.63,20.23,0.12,122.03,103.93,0.48,11.5,18.93,0.18,101.3,8.47,11.96,6.07,5.45
20221029,MIL,L,115,123,4,1,-2,ATL,False,100.17,0.54,8.97,26.97,0.2,120.93,101.45,0.59,12.15,21.4,0.2,123.55,14.18,13.5,4.53,4.97
20221029,MEM,W,124,123,4,2,1,UTA,False,100.47,0.5,13.07,25.9,0.16,105.53,102.87,0.55,14.97,14.43,0.3,108.3,8.18,10.66,5.04,3.24
